product_name,date,region,brand,category,sales_quantity,price,original_price,discount_percentage,stock_level,customer_rating,review_count,delivery_days,seller,is_weekend,is_holiday,day_of_week,month,quarter,sales_quantity_lag_1,price_lag_1,sales_quantity_lag_3,price_lag_3,sales_quantity_lag_7,price_lag_7,sales_quantity_rolling_mean_3,price_rolling_mean_3,sales_quantity_rolling_mean_7,price_rolling_mean_7,price_target,sales_target
Джинсы Wrangler Arizona,2025-03-08,Самара,Wrangler,Одежда,26,6829.0,6829.0,0.0,517.0,4.4,510.0,3.0,Одинцова Инк,True,True,5,3,1,35.0,6875.0,35.0,5619.0,13.0,7280.0,47.0,6509.666666666667,31.285714285714285,6301.785714285715,6650.0,77.0
Джинсы Wrangler Arizona,2025-03-09,Екатеринбург,Wrangler,Одежда,20,7685.0,7685.0,0.0,178.0,4.4,535.0,2.0,ООО «Шарова»,True,False,6,3,1,26.0,6829.0,80.0,5825.0,8.0,6310.0,27.0,7129.666666666667,33.0,6498.214285714285,7175.0,72.0
Джинсы Wrangler Arizona,2025-03-09,Ростов-на-Дону,Wrangler,Одежда,14,6890.0,6890.0,0.0,131.0,4.4,375.0,3.0,ООО «Гурьева Третьякова»,True,False,6,3,1,20.0,7685.0,35.0,6875.0,14.0,6424.5,20.0,7134.666666666667,33.0,6564.714285714285,7170.0,69.0
Джинсы Wrangler Arizona,2025-03-10,Казань,Wrangler,Одежда,10,6980.0,6980.0,0.0,432.0,4.7,446.0,2.0,"ОАО «Зуева, Меркушева и Орлов»",False,False,0,3,1,14.0,6890.0,26.0,6829.0,21.0,6230.0,14.666666666666666,7185.0,31.428571428571427,6671.857142857143,5915.0,88.0
Джинсы Wrangler Arizona,2025-03-10,Ростов-на-Дону,Wrangler,Одежда,6,5329.0,7720.0,31.0,497.0,4.2,482.0,5.0,РАО «Рябова»,False,False,0,3,1,10.0,6980.0,20.0,7685.0,35.0,5619.0,10.0,6399.666666666667,27.285714285714285,6630.428571428572,6130.0,98.0
Джинсы Wrangler Arizona,2025-03-10,Санкт-Петербург,Wrangler,Одежда,9,6190.0,7379.0,16.0,405.0,4.7,262.0,7.0,ИП «Маслова-Смирнов»,False,False,0,3,1,6.0,5329.0,14.0,6890.0,80.0,5825.0,8.333333333333334,6166.333333333333,17.142857142857142,6682.571428571428,7750.0,94.0
Джинсы Wrangler Arizona,2025-03-11,Новосибирск,Wrangler,Одежда,8,6160.0,6160.0,0.0,267.0,4.4,488.0,3.0,ЗАО «Горбачева»,False,False,1,3,1,9.0,6190.0,10.0,6980.0,35.0,6875.0,7.666666666666667,5893.0,13.285714285714286,6580.428571428572,8130.0,108.0
Джинсы Wrangler Arizona,2025-03-12,Екатеринбург,Wrangler,Одежда,10,6650.0,8020.0,17.0,41.0,4.3,294.0,7.0,Уралвтормет,False,False,2,3,1,8.0,6160.0,6.0,5329.0,26.0,6829.0,9.0,6333.333333333333,11.0,6554.857142857143,7407.5,111.0
Джинсы Wrangler Arizona,2025-03-12,Новосибирск,Wrangler,Одежда,15,7175.0,7175.0,0.0,420.0,4.4,441.0,5.0,ЗАО «Гурьев Лобанов»,False,False,2,3,1,10.0,6650.0,9.0,6190.0,20.0,7685.0,11.0,6661.666666666667,10.285714285714286,6482.0,6299.0,126.0
Джинсы Wrangler Arizona,2025-03-12,Уфа,Wrangler,Одежда,11,7170.0,7170.0,0.0,21.0,4.5,600.0,5.0,НПО «Шарапова-Абрамов»,False,False,2,3,1,15.0,7175.0,8.0,6160.0,14.0,6890.0,12.0,6998.333333333333,9.857142857142858,6522.0,8065.0,141.0
Джинсы Wrangler Arizona,2025-03-13,Екатеринбург,Wrangler,Одежда,29,5915.0,6709.5,12.5,162.5,4.4,529.5,6.0,ООО «Родионов Емельянов»,False,False,3,3,1,11.0,7170.0,10.0,6650.0,10.0,6980.0,18.333333333333332,6753.333333333333,12.571428571428571,6369.857142857143,4774.5,141.0
Джинсы Wrangler Arizona,2025-03-13,Нижний Новгород,Wrangler,Одежда,16,6130.0,7055.0,13.0,310.0,4.8,572.0,5.0,"ООО «Елисеев, Пестов и Марков»",False,False,3,3,1,29.0,5915.0,15.0,7175.0,6.0,5329.0,18.666666666666668,6405.0,14.0,6484.285714285715,5405.0,138.0
Джинсы Wrangler Arizona,2025-03-14,Ростов-на-Дону,Wrangler,Одежда,5,7750.0,7750.0,0.0,66.0,4.7,623.0,7.0,Панфилов Инк,False,False,4,3,1,16.0,6130.0,11.0,7170.0,9.0,6190.0,16.666666666666668,6598.333333333333,13.428571428571429,6707.142857142857,7620.0,151.0
Джинсы Wrangler Arizona,2025-03-14,Санкт-Петербург,Wrangler,Одежда,22,8130.0,8130.0,0.0,116.0,4.4,415.0,3.0,"АО «Быков, Герасимов и Данилова»",False,False,4,3,1,5.0,7750.0,29.0,5915.0,8.0,6160.0,14.333333333333334,7336.666666666667,15.428571428571429,6988.571428571428,4710.0,135.0
Джинсы Wrangler Arizona,2025-03-14,Уфа,Wrangler,Одежда,13,7407.5,7407.5,0.0,305.0,4.45,395.5,2.0,Кошелев Лтд,False,False,4,3,1,22.0,8130.0,16.0,6130.0,10.0,6650.0,13.333333333333334,7762.5,15.857142857142858,7096.785714285715,8059.0,131.0
Джинсы Wrangler Arizona,2025-03-15,Москва,Wrangler,Одежда,30,6299.0,6299.0,0.0,86.0,4.6,444.0,3.0,ОАО «Мясников Ковалева»,True,False,5,3,1,13.0,7407.5,5.0,7750.0,15.0,7175.0,21.666666666666668,7278.833333333333,18.0,6971.642857142857,3350.0,121.0
Джинсы Wrangler Arizona,2025-03-15,Новосибирск,Wrangler,Одежда,26,8065.0,8065.0,0.0,273.0,4.4,590.0,5.0,Котов Инк,True,False,5,3,1,30.0,6299.0,22.0,8130.0,11.0,7170.0,23.0,7257.166666666667,20.142857142857142,7099.5,6300.0,103.0
Джинсы Wrangler Arizona,2025-03-15,Челябинск,Wrangler,Одежда,29,4774.5,5984.5,20.0,327.0,4.5,460.5,5.0,ИП «Кононов»,True,False,5,3,1,26.0,8065.0,13.0,7407.5,29.0,5915.0,28.333333333333332,6379.5,20.142857142857142,6936.571428571428,6080.0,81.0
Джинсы Wrangler Arizona,2025-03-16,Челябинск,Wrangler,Одежда,13,5405.0,7219.0,25.0,276.0,4.7,335.0,2.0,РАО «Ширяева»,True,False,6,3,1,29.0,4774.5,30.0,6299.0,16.0,6130.0,22.666666666666668,6081.5,19.714285714285715,6833.0,7570.0,79.0
Джинсы Wrangler Arizona,2025-03-17,Екатеринбург,Wrangler,Одежда,18,7620.0,7620.0,0.0,331.0,4.5,670.0,5.0,РАО «Ильина Архипов»,False,False,0,3,1,13.0,5405.0,26.0,8065.0,5.0,7750.0,20.0,5933.166666666667,21.571428571428573,6814.428571428572,3845.0,77.0
Джинсы Wrangler Arizona,2025-03-17,Ростов-на-Дону,Wrangler,Одежда,6,4710.0,6359.0,26.0,72.0,4.5,634.0,2.0,"ООО «Голубев, Симонова и Соколов»",False,False,0,3,1,18.0,7620.0,29.0,4774.5,22.0,8130.0,12.333333333333334,5911.666666666667,19.285714285714285,6325.857142857143,5809.0,84.0
Джинсы Wrangler Arizona,2025-03-18,Казань,Wrangler,Одежда,9,8059.0,8059.0,0.0,461.0,4.7,297.0,3.0,ОАО «Сидоров Одинцова»,False,False,1,3,1,6.0,4710.0,13.0,5405.0,13.0,7407.5,11.0,6796.333333333333,18.714285714285715,6418.928571428572,6080.0,79.0
Джинсы Wrangler Arizona,2025-03-18,Москва,Wrangler,Одежда,20,3350.0,6340.0,47.0,216.0,4.3,251.0,2.0,ИП «Куликова-Гущина»,False,False,1,3,1,9.0,8059.0,18.0,7620.0,30.0,6299.0,11.666666666666666,5373.0,17.285714285714285,5997.642857142857,5625.0,87.0
Джинсы Wrangler Arizona,2025-03-18,Уфа,Wrangler,Одежда,8,6300.0,6300.0,0.0,462.0,4.5,226.0,7.0,Данилов Групп,False,False,1,3,1,20.0,3350.0,6.0,4710.0,26.0,8065.0,12.333333333333334,5903.0,14.714285714285714,5745.5,7715.0,88.0
Джинсы Wrangler Arizona,2025-03-18,Челябинск,Wrangler,Одежда,7,6080.0,6080.0,0.0,476.0,4.5,309.0,3.0,Лукин Лтд,False,False,1,3,1,8.0,6300.0,9.0,8059.0,29.0,4774.5,11.666666666666666,5243.333333333333,11.571428571428571,5932.0,6850.0,90.0
Джинсы Wrangler Arizona,2025-03-19,Екатеринбург,Wrangler,Одежда,11,7570.0,7570.0,0.0,424.0,4.7,574.0,2.0,ЗАО «Селиверстова-Терентьева»,False,False,2,3,1,7.0,6080.0,20.0,3350.0,13.0,5405.0,8.666666666666666,6650.0,11.285714285714286,6241.285714285715,6192.0,116.0
Джинсы Wrangler Arizona,2025-03-19,Москва,Wrangler,Одежда,16,3845.0,6880.0,44.0,157.0,4.6,606.0,2.0,Уральский банк реконструкции и развития,False,False,2,3,1,11.0,7570.0,8.0,6300.0,18.0,7620.0,11.333333333333334,5831.666666666667,11.0,5702.0,7307.5,128.0
Джинсы Wrangler Arizona,2025-03-19,Новосибирск,Wrangler,Одежда,13,5809.0,5809.0,0.0,314.0,4.3,364.0,3.0,Фомичев и партнеры,False,False,2,3,1,16.0,3845.0,7.0,6080.0,6.0,4710.0,13.333333333333334,5741.333333333333,12.0,5859.0,6865.0,123.0
Джинсы Wrangler Arizona,2025-03-19,Уфа,Wrangler,Одежда,4,6080.0,6080.0,0.0,142.0,4.6,282.0,2.0,РАО «Зимин-Блохин»,False,False,2,3,1,13.0,5809.0,11.0,7570.0,9.0,8059.0,11.0,5244.666666666667,11.285714285714286,5576.285714285715,3909.0,129.0
Комикс Бэтмен: Убийственная шутка,2025-03-01,Москва,DC,Книги,38,985.0,985.0,0.0,277.0,5.0,474.0,1.0,АО «Петухов»,True,False,5,3,1,,,,,,,,,,,1030.0,183.0
Комикс Бэтмен: Убийственная шутка,2025-03-01,Ростов-на-Дону,DC,Книги,29,1110.0,1110.0,0.0,123.0,4.8,622.5,3.5,Рябова Инкорпорэйтед,True,False,5,3,1,38.0,985.0,,,,,,,,,1279.0,186.0
Комикс Бэтмен: Убийственная шутка,2025-03-01,Санкт-Петербург,DC,Книги,30,920.0,920.0,0.0,423.0,4.9,725.0,7.0,АО «Соловьева-Быкова»,True,False,5,3,1,29.0,1110.0,,,,,32.333333333333336,1005.0,,,875.0,167.0
Комикс Бэтмен: Убийственная шутка,2025-03-02,Москва,DC,Книги,45,1300.0,1300.0,0.0,148.0,4.9,330.0,1.0,ОАО «Большаков-Пономарев»,True,False,6,3,1,30.0,920.0,38.0,985.0,,,34.666666666666664,1110.0,,,925.0,136.0
Комикс Бэтмен: Убийственная шутка,2025-03-02,Самара,DC,Книги,23,970.0,1090.0,10.0,365.0,5.0,291.0,5.0,ЗАО «Ермаков»,True,False,6,3,1,45.0,1300.0,29.0,1110.0,,,32.666666666666664,1063.3333333333333,,,930.0,118.0
Комикс Бэтмен: Убийственная шутка,2025-03-02,Санкт-Петербург,DC,Книги,23,1035.0,1035.0,0.0,396.0,5.0,683.0,2.0,"ООО «Владимирова, Фадеева и Назарова»",True,False,6,3,1,23.0,970.0,30.0,920.0,,,30.333333333333332,1101.6666666666667,,,1260.0,102.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Екатеринбург,DC,Книги,17,1290.0,1290.0,0.0,123.0,4.8,722.0,3.0,АО «Тихонов Ковалев»,False,False,0,3,1,23.0,1035.0,45.0,1300.0,,,21.0,1098.3333333333333,29.285714285714285,1087.142857142857,1235.0,101.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Казань,DC,Книги,16,1030.0,1030.0,0.0,294.0,4.9,493.0,3.0,Уральский банк реконструкции и развития,False,False,0,3,1,17.0,1290.0,23.0,970.0,38.0,985.0,18.666666666666668,1118.3333333333333,26.142857142857142,1093.5714285714287,1195.0,98.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Москва,DC,Книги,32,1279.0,1279.0,0.0,383.0,4.9,440.0,2.0,ПКФ ДиПОС,False,False,0,3,1,16.0,1030.0,23.0,1035.0,29.0,1110.0,21.666666666666668,1199.6666666666667,26.571428571428573,1117.7142857142858,1095.0,83.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Нижний Новгород,DC,Книги,11,875.0,1089.0,19.0,128.0,4.7,367.0,5.0,Независимая энергосбытовая компания Краснодарского края,False,False,0,3,1,32.0,1279.0,17.0,1290.0,30.0,920.0,19.666666666666668,1061.3333333333333,23.857142857142858,1111.2857142857142,1099.5,97.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Новосибирск,DC,Книги,14,925.0,925.0,0.0,460.0,4.7,595.0,3.0,РАО «Петухова»,False,False,0,3,1,11.0,875.0,16.0,1030.0,45.0,1300.0,19.0,1026.3333333333333,19.428571428571427,1057.7142857142858,1265.0,99.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Самара,DC,Книги,5,930.0,930.0,0.0,337.0,4.9,709.0,3.0,Государственная транспортная лизинговая компания,False,False,0,3,1,14.0,925.0,32.0,1279.0,23.0,970.0,10.0,910.0,16.857142857142858,1052.0,1120.0,106.0
Комикс Бэтмен: Убийственная шутка,2025-03-03,Челябинск,DC,Книги,7,1260.0,1260.0,0.0,274.0,5.0,311.0,3.0,"НПО «Воробьева, Корнилова и Фадеева»",False,False,0,3,1,5.0,930.0,11.0,875.0,23.0,1035.0,8.666666666666666,1038.3333333333333,14.571428571428571,1084.142857142857,1260.0,123.0
Комикс Бэтмен: Убийственная шутка,2025-03-05,Нижний Новгород,DC,Книги,16,1235.0,1235.0,0.0,282.0,4.6,575.0,5.0,НПО «Кириллова-Власова»,False,False,2,3,1,7.0,1260.0,14.0,925.0,17.0,1290.0,9.333333333333334,1141.6666666666667,14.428571428571429,1076.2857142857142,1080.0,165.0
Комикс Бэтмен: Убийственная шутка,2025-03-05,Санкт-Петербург,DC,Книги,13,1195.0,1195.0,0.0,236.0,4.6,362.0,2.0,ИП «Мельников Юдин»,False,False,2,3,1,16.0,1235.0,5.0,930.0,16.0,1030.0,12.0,1230.0,14.0,1099.857142857143,870.0,199.0
Комикс Бэтмен: Убийственная шутка,2025-03-06,Нижний Новгород,DC,Книги,17,1095.0,1095.0,0.0,21.0,4.9,711.0,3.0,Филатов Групп,False,False,3,3,1,13.0,1195.0,7.0,1260.0,32.0,1279.0,15.333333333333334,1175.0,11.857142857142858,1073.5714285714287,555.0,213.0
Комикс Бэтмен: Убийственная шутка,2025-03-06,Новосибирск,DC,Книги,25,1099.5,1099.5,0.0,264.0,4.85,450.0,4.0,АО «Аксенов-Муравьева»,False,False,3,3,1,17.0,1095.0,16.0,1235.0,11.0,875.0,18.333333333333332,1129.8333333333333,13.857142857142858,1105.642857142857,1305.0,201.0
Комикс Бэтмен: Убийственная шутка,2025-03-06,Санкт-Петербург,DC,Книги,16,1265.0,1265.0,0.0,246.0,4.7,637.0,5.0,РАО «Беспалов-Муравьев»,False,False,3,3,1,25.0,1099.5,13.0,1195.0,14.0,925.0,19.333333333333332,1153.1666666666667,14.142857142857142,1154.2142857142858,899.0,199.0
Комикс Бэтмен: Убийственная шутка,2025-03-07,Ростов-на-Дону,DC,Книги,12,1120.0,1120.0,0.0,343.0,5.0,602.0,3.0,Журавлев и партнеры,False,False,4,3,1,16.0,1265.0,17.0,1095.0,5.0,930.0,17.666666666666668,1161.5,15.142857142857142,1181.357142857143,1085.0,196.0
Комикс Бэтмен: Убийственная шутка,2025-03-07,Санкт-Петербург,DC,Книги,24,1260.0,1260.0,0.0,216.0,4.7,281.0,2.0,НПО «Данилов-Прохорова»,False,False,4,3,1,12.0,1120.0,25.0,1099.5,7.0,1260.0,17.333333333333332,1215.0,17.571428571428573,1181.357142857143,610.0,182.0
Комикс Бэтмен: Убийственная шутка,2025-03-08,Екатеринбург,DC,Книги,58,1080.0,1080.0,0.0,118.0,4.7,596.0,3.0,НПО «Уваров-Ефимов»,True,True,5,3,1,24.0,1260.0,16.0,1265.0,16.0,1235.0,31.333333333333332,1153.3333333333333,23.571428571428573,1159.2142857142858,1099.0,147.0
Комикс Бэтмен: Убийственная шутка,2025-03-08,Челябинск,DC,Книги,47,870.0,870.0,0.0,48.0,5.0,603.0,5.0,АХ Степь,True,True,5,3,1,58.0,1080.0,12.0,1120.0,13.0,1195.0,43.0,1070.0,28.428571428571427,1112.7857142857142,1280.0,108.0
Комикс Бэтмен: Убийственная шутка,2025-03-09,Санкт-Петербург,DC,Книги,31,555.0,979.0,43.0,293.0,4.9,473.0,2.0,ЗАО «Трофимов»,True,False,6,3,1,47.0,870.0,24.0,1260.0,17.0,1095.0,45.333333333333336,835.0,30.428571428571427,1035.642857142857,970.0,109.0
Комикс Бэтмен: Убийственная шутка,2025-03-10,Казань,DC,Книги,13,1305.0,1305.0,0.0,445.0,4.9,667.0,3.0,"НПО «Никифоров, Горбунов и Журавлев»",False,False,0,3,1,31.0,555.0,58.0,1080.0,25.0,1099.5,30.333333333333332,910.0,28.714285714285715,1065.0,1040.0,104.0
Комикс Бэтмен: Убийственная шутка,2025-03-10,Нижний Новгород,DC,Книги,14,899.0,899.0,0.0,60.0,4.7,662.0,2.0,Билла (Rewe),False,False,0,3,1,13.0,1305.0,47.0,870.0,16.0,1265.0,19.333333333333332,919.6666666666666,28.428571428571427,1012.7142857142857,1047.5,139.0
Комикс Бэтмен: Убийственная шутка,2025-03-10,Новосибирск,DC,Книги,9,1085.0,1085.0,0.0,455.0,5.0,375.0,3.0,ЗАО «Власова Власова»,False,False,0,3,1,14.0,899.0,31.0,555.0,12.0,1120.0,12.0,1096.3333333333333,28.0,1007.7142857142857,1035.0,145.0
Комикс Бэтмен: Убийственная шутка,2025-03-10,Самара,DC,Книги,10,610.0,1155.0,47.0,228.0,4.8,413.0,5.0,АО «Савельев Андреев»,False,False,0,3,1,9.0,1085.0,13.0,1305.0,24.0,1260.0,11.0,864.6666666666666,26.0,914.8571428571429,945.0,162.0
Комикс Бэтмен: Убийственная шутка,2025-03-10,Санкт-Петербург,DC,Книги,23,1099.0,1099.0,0.0,338.0,4.7,342.0,5.0,ВымпелКом,False,False,0,3,1,10.0,610.0,14.0,899.0,58.0,1080.0,14.0,931.3333333333334,21.0,917.5714285714286,772.0,160.0
Комикс Бэтмен: Убийственная шутка,2025-03-12,Казань,DC,Книги,8,1280.0,1280.0,0.0,127.0,4.7,584.0,2.0,Ефимова Инкорпорэйтед,False,False,2,3,1,23.0,1099.0,9.0,1085.0,47.0,870.0,13.666666666666666,996.3333333333334,15.428571428571429,976.1428571428571,1075.0,175.0
Комикс Бэтмен: Убийственная шутка,2025-03-12,Москва,DC,Книги,32,970.0,970.0,0.0,511.0,4.9,408.0,5.0,"ООО «Федорова, Данилов и Фадеев»",False,False,2,3,1,8.0,1280.0,10.0,610.0,31.0,555.0,21.0,1116.3333333333333,15.571428571428571,1035.4285714285713,1149.0,163.0
Комикс Бэтмен: Убийственная шутка,2025-03-12,Ростов-на-Дону,DC,Книги,8,1040.0,1040.0,0.0,341.0,5.0,504.0,3.0,АО «Константинова Михайлова»,False,False,2,3,1,32.0,970.0,23.0,1099.0,13.0,1305.0,16.0,1096.6666666666667,14.857142857142858,997.5714285714286,1200.0,175.0
Комикс Бэтмен: Убийственная шутка,2025-03-13,Москва,DC,Книги,49,1047.5,1125.0,7.0,129.5,4.75,441.0,3.0,НПО «Ильина Волков»,False,False,3,3,1,8.0,1040.0,8.0,1280.0,14.0,899.0,29.666666666666668,1019.1666666666666,19.857142857142858,1018.7857142857143,910.0,168.0
Комикс Бэтмен: Убийственная шутка,2025-03-13,Нижний Новгород,DC,Книги,15,1035.0,1035.0,0.0,383.0,5.0,361.0,2.0,Харитонов Инк,False,False,3,3,1,49.0,1047.5,32.0,970.0,9.0,1085.0,24.0,1040.8333333333333,20.714285714285715,1011.6428571428571,999.0,186.0
Комикс Бэтмен: Убийственная шутка,2025-03-13,Санкт-Петербург,DC,Книги,27,945.0,945.0,0.0,302.0,4.9,721.0,1.0,"АО «Кабанова, Тимофеева и Некрасова»",False,False,3,3,1,15.0,1035.0,8.0,1040.0,10.0,610.0,30.333333333333332,1009.1666666666666,23.142857142857142,1059.5,1039.0,176.0
Комикс Бэтмен: Убийственная шутка,2025-03-14,Казань,DC,Книги,21,772.0,944.5,17.5,56.5,4.8,536.0,1.5,ИП «Денисова»,False,False,4,3,1,27.0,945.0,49.0,1047.5,23.0,1099.0,21.0,917.3333333333334,22.857142857142858,1012.7857142857143,985.0,167.0
Комикс Бэтмен: Убийственная шутка,2025-03-14,Санкт-Петербург,DC,Книги,23,1075.0,1075.0,0.0,45.0,4.9,412.0,2.0,Юнилевер Русь (Unilever),False,False,4,3,1,21.0,772.0,15.0,1035.0,8.0,1280.0,23.666666666666668,930.6666666666666,25.0,983.5,1265.0,165.0
Комикс Бэтмен: Убийственная шутка,2025-03-15,Москва,DC,Книги,20,1149.0,1149.0,0.0,464.0,5.0,347.0,2.0,"ОАО «Хохлова, Потапова и Орехова»",True,False,5,3,1,23.0,1075.0,27.0,945.0,32.0,970.0,21.333333333333332,998.6666666666666,23.285714285714285,1009.0714285714286,929.0,162.0
Комикс Бэтмен: Убийственная шутка,2025-03-15,Самара,DC,Книги,20,1200.0,1200.0,0.0,444.0,4.8,538.0,7.0,ОАО «Новиков-Шарапова»,True,False,5,3,1,20.0,1149.0,21.0,772.0,8.0,1040.0,21.0,1141.3333333333333,25.0,1031.9285714285713,1169.0,149.0
Комикс Бэтмен: Убийственная шутка,2025-03-16,Москва,DC,Книги,42,910.0,910.0,0.0,504.0,4.8,266.0,3.0,ЗАО «Гурьев Орехова»,True,False,6,3,1,20.0,1200.0,23.0,1075.0,49.0,1047.5,27.333333333333332,1086.3333333333333,24.0,1012.2857142857143,980.0,124.0
Комикс Бэтмен: Убийственная шутка,2025-03-16,Санкт-Петербург,DC,Книги,33,999.0,999.0,0.0,194.0,4.7,274.0,1.0,ОАО «Сергеева»,True,False,6,3,1,42.0,910.0,20.0,1149.0,15.0,1035.0,31.666666666666668,1036.3333333333333,26.571428571428573,1007.1428571428571,959.0,99.0
Комикс Бэтмен: Убийственная шутка,2025-03-16,Челябинск,DC,Книги,17,1039.0,1039.0,0.0,288.0,4.8,705.0,5.0,АО «Ларионова-Юдина»,True,False,6,3,1,33.0,999.0,20.0,1200.0,27.0,945.0,30.666666666666668,982.6666666666666,25.142857142857142,1020.5714285714286,1040.0,92.0
Комикс Бэтмен: Убийственная шутка,2025-03-17,Казань,DC,Книги,12,985.0,985.0,0.0,272.0,4.9,651.0,3.0,"НПО «Казакова, Лебедев и Дорофеева»",False,False,0,3,1,17.0,1039.0,42.0,910.0,21.0,772.0,20.666666666666668,1007.6666666666666,23.857142857142858,1051.0,885.0,95.0
Комикс Бэтмен: Убийственная шутка,2025-03-17,Новосибирск,DC,Книги,21,1265.0,1265.0,0.0,380.0,4.7,572.0,1.0,Краснодарзернопродукт-Экспо,False,False,0,3,1,12.0,985.0,33.0,999.0,23.0,1075.0,16.666666666666668,1096.3333333333333,23.571428571428573,1078.142857142857,1132.0,98.0
Комикс Бэтмен: Убийственная шутка,2025-03-17,Санкт-Петербург,DC,Книги,17,929.0,929.0,0.0,414.0,4.8,469.0,3.0,НПО «Савельева Тимофеев»,False,False,0,3,1,21.0,1265.0,17.0,1039.0,20.0,1149.0,16.666666666666668,1059.6666666666667,23.142857142857142,1046.7142857142858,1089.0,90.0
Комикс Бэтмен: Убийственная шутка,2025-03-18,Самара,DC,Книги,7,1169.0,1169.0,0.0,436.0,4.9,621.0,1.0,"ИП «Мясников, Стрелкова и Большаков»",False,False,1,3,1,17.0,929.0,12.0,985.0,20.0,1200.0,15.0,1121.0,21.285714285714285,1042.2857142857142,1060.0,99.0
Комикс Бэтмен: Убийственная шутка,2025-03-19,Екатеринбург,DC,Книги,17,980.0,1169.0,15.0,162.0,5.0,622.0,5.0,ИП «Бобров-Колобова»,False,False,2,3,1,7.0,1169.0,21.0,1265.0,42.0,910.0,13.666666666666666,1026.0,17.714285714285715,1052.2857142857142,1290.0,94.0
Комикс Бэтмен: Убийственная шутка,2025-03-19,Новосибирск,DC,Книги,8,959.0,1060.0,9.0,465.0,4.9,392.0,2.0,ИП «Бобылев Гуляев»,False,False,2,3,1,17.0,980.0,17.0,929.0,33.0,999.0,10.666666666666666,1036.0,14.142857142857142,1046.5714285714287,1059.0,110.0
Комикс Бэтмен: Убийственная шутка,2025-03-19,Самара,DC,Книги,10,1040.0,1040.0,0.0,263.0,4.6,574.0,5.0,Силина Инк,False,False,2,3,1,8.0,959.0,7.0,1169.0,17.0,1039.0,11.666666666666666,993.0,13.142857142857142,1046.7142857142858,880.0,113.0
Комикс Ходячие мертвецы. Том 1,2025-03-01,Екатеринбург,Image,Книги,15,1030.0,1030.0,0.0,32.0,4.9,564.0,5.0,Давыдов Лтд,True,False,5,3,1,,,,,,,,,,,925.0,207.0
Комикс Ходячие мертвецы. Том 1,2025-03-01,Москва,Image,Книги,65,900.0,1024.5,12.0,204.0,4.85,434.5,2.5,"ЗАО «Колобов, Фролова и Кулаков»",True,False,5,3,1,15.0,1030.0,,,,,,,,,977.5,183.0
Комикс Ходячие мертвецы. Том 1,2025-03-01,Челябинск,Image,Книги,19,965.0,965.0,0.0,228.0,4.8,344.0,5.0,ФосАгро,True,False,5,3,1,65.0,900.0,,,,,33.0,965.0,,,820.0,169.0
Комикс Ходячие мертвецы. Том 1,2025-03-02,Москва,Image,Книги,50,1050.0,1050.0,0.0,111.0,4.6,493.0,2.0,ООО «Макаров-Фадеев»,True,False,6,3,1,19.0,965.0,15.0,1030.0,,,44.666666666666664,971.6666666666666,,,960.0,129.0
Комикс Ходячие мертвецы. Том 1,2025-03-02,Нижний Новгород,Image,Книги,14,1070.0,1070.0,0.0,77.0,4.8,579.0,1.0,ИП «Фомин-Павлов»,True,False,6,3,1,50.0,1050.0,65.0,900.0,,,27.666666666666668,1028.3333333333333,,,945.0,128.0
Комикс Ходячие мертвецы. Том 1,2025-03-02,Ростов-на-Дону,Image,Книги,18,725.0,725.0,0.0,277.0,4.8,338.0,5.0,ИП «Захаров Нестеров»,True,False,6,3,1,14.0,1070.0,19.0,965.0,,,27.333333333333332,948.3333333333334,,,800.0,122.0
Комикс Ходячие мертвецы. Том 1,2025-03-02,Самара,Image,Книги,20,1019.0,1019.0,0.0,128.0,5.0,475.0,2.0,НПО «Данилова»,True,False,6,3,1,18.0,725.0,50.0,1050.0,,,17.333333333333332,938.0,28.714285714285715,965.5714285714286,865.0,156.0
Комикс Ходячие мертвецы. Том 1,2025-03-02,Санкт-Петербург,Image,Книги,21,925.0,925.0,0.0,506.0,4.6,409.0,5.0,ЗАО «Лаврентьева Куликова»,True,False,6,3,1,20.0,1019.0,14.0,1070.0,15.0,1030.0,19.666666666666668,889.6666666666666,29.571428571428573,950.5714285714286,1030.0,151.0
Комикс Ходячие мертвецы. Том 1,2025-03-03,Санкт-Петербург,Image,Книги,41,977.5,977.5,0.0,260.5,4.7,477.5,2.5,НОВАТЭК,False,False,0,3,1,21.0,925.0,18.0,725.0,65.0,900.0,27.333333333333332,973.8333333333334,26.142857142857142,961.6428571428571,509.0,126.0
Комикс Ходячие мертвецы. Том 1,2025-03-03,Уфа,Image,Книги,5,820.0,820.0,0.0,346.0,4.5,490.0,7.0,ИП «Пахомова Орлова»,False,False,0,3,1,41.0,977.5,20.0,1019.0,19.0,965.0,22.333333333333332,907.5,24.142857142857142,940.9285714285714,789.0,134.0
